customer_id,orders,units_sold,revenue,average_order_value
15563,4,1501.0,1400.44,350.11
15565,2,60.0,173.16,86.58
15567,1,223.0,186.01,186.01
15568,3,461.0,758.29,252.76
15569,5,666.0,1375.71,275.14
15570,12,2063.0,4148.82,345.74
15571,4,264.0,650.43,162.61
15572,7,1213.0,2533.42,361.92
15573,2,355.0,591.19,295.6
15574,4,332.0,675.64,168.91
15576,1,394.0,921.37,921.37
15577,3,89.0,258.88,86.29
15578,1,52.0,127.1,127.1
15579,2,117.0,327.6,163.8
15581,13,283.0,3675.77,282.75
15582,3,453.0,682.91,227.64
15584,4,313.0,720.86,180.22
15585,1,320.0,455.3,455.3
15587,4,312.0,913.68,228.42
15589,3,243.0,478.53,159.51
15592,1,354.0,388.58,388.58
15593,1,60.0,199.8,199.8
15594,5,983.0,1771.78,354.36
15596,5,561.0,1406.59,281.32
15597,1,279.0,324.57,324.57
15598,1,160.0,240.68,240.68
15599,2,718.0,761.74,380.87
15601,14,4983.0,6776.56,484.04
15602,9,1137.0,1297.87,144.21
15603,1,96.0,48.48,48.48
15604,1,159.0,216.39,216.39
15605,5,441.0,1198.23,239.65
15606,9,892.0,2920.16,324.46
15607,1,202.0,104.76,104.76
15608,4,714.0,1093.68,273.42
15609,1,148.0,298.48,298.48
15610,1,66.0,112.46,112.46
15611,13,504.0,1591.45,122.42
15612,2,52.0,195.15,97.58
15615,23,5508.0,10399.74,452.16
15618,4,453.0,776.85,194.21
15619,1,136.0,336.4,336.4
15620,3,915.0,1553.18,517.73
15621,4,501.0,1293.03,323.26
15622,9,1674.0,3709.56,412.17
15623,1,125.0,301.03,301.03
15624,4,357.0,588.13,147.03
15625,4,1188.0,1534.26,383.57
15626,2,766.0,675.8,337.9
15628,9,1894.0,2870.24,318.92
15630,2,800.0,1186.35,593.18
15632,8,2109.0,3285.31,410.66
15634,1,99.0,243.55,243.55
15636,2,284.0,724.76,362.38
15637,1,128.0,223.36,223.36
15639,1,323.0,425.32,425.32
15640,15,6572.0,12416.11,827.74
15641,4,1562.0,1887.2,471.8
15643,3,246.0,664.0,221.33
15644,4,550.0,803.54,200.89
15645,1,256.0,612.01,612.01
15646,3,394.0,447.64,149.21
15648,2,218.0,639.5,319.75
15649,2,192.0,816.0,408.0
15651,3,479.0,646.3,215.43
15652,1,208.0,337.74,337.74
15653,2,1200.0,877.44,438.72
15654,2,475.0,922.53,461.27
15655,1,324.0,560.67,560.67
15656,4,343.0,748.5,187.13
15657,1,24.0,30.0,30.0
15658,5,242.0,1024.1,204.82
15659,1,111.0,306.45,306.45
15660,9,1050.0,1600.86,177.87
15661,2,236.0,309.8,154.9
15663,1,106.0,138.14,138.14
15664,1,157.0,386.43,386.43
15665,2,1654.0,2222.21,1111.11
15667,1,240.0,301.32,301.32
15668,1,72.0,76.32,76.32
15669,4,342.0,684.34,171.09
15670,1,91.0,173.05,173.05
15671,7,1699.0,2657.13,379.59
15673,4,1451.0,2726.23,681.56
15674,5,1275.0,2446.6,489.32
15675,3,527.0,323.69,107.9
15676,3,2252.0,3435.76,1145.25
15677,1,319.0,657.23,657.23
15678,1,184.0,352.7,352.7
15679,4,1170.0,781.28,195.32
15680,3,952.0,1333.68,444.56
15681,5,816.0,1426.16,285.23
15683,1,131.0,193.75,193.75
15687,9,1310.0,2993.1,332.57
15689,2,84.0,254.1,127.05
15690,2,408.0,239.76,119.88
15691,1,72.0,136.8,136.8
15692,1,138.0,191.04,191.04
15694,14,1677.0,6479.4,462.81
15695,2,212.0,409.98,204.99
15696,8,1015.0,2711.11,338.89
15699,1,113.0,309.65,309.65
15700,2,357.0,696.68,348.34
15701,4,912.0,1529.0,382.25
15703,1,66.0,211.5,211.5
15704,4,1028.0,2293.62,573.41
15705,1,62.0,143.1,143.1
15706,4,321.0,1060.56,265.14
15707,4,594.0,916.98,229.25
15708,7,1217.0,3235.25,462.18
15709,1,121.0,133.25,133.25
15712,5,486.0,1072.36,214.47
15713,2,150.0,356.7,178.35
15714,2,186.0,330.03,165.02
15716,4,738.0,1101.11,275.28
15717,1,70.0,150.3,150.3
15719,13,2718.0,5030.07,386.93
15720,1,281.0,598.73,598.73
15721,1,388.0,471.4,471.4
15722,5,1023.0,2211.21,442.24
15723,1,73.0,190.7,190.7
15724,2,73.0,218.25,109.13
15725,1,221.0,415.25,415.25
15727,7,3063.0,5159.06,737.01
15729,1,28.0,85.0,85.0
15730,3,689.0,1120.88,373.63
15732,2,215.0,294.12,147.06
15733,1,62.0,162.3,162.3
15734,2,346.0,1339.45,669.73
15737,8,597.0,1188.12,148.52
15738,16,2982.0,4812.42,300.78
15739,1,472.0,449.12,449.12
15740,1,152.0,154.88,154.88
15743,4,214.0,775.96,193.99
15744,1,120.0,34.8,34.8
15745,4,421.0,1094.59,273.65
15746,1,178.0,196.88,196.88
15747,3,466.0,946.64,315.55
15748,1,50.0,144.36,144.36
15749,3,18028.0,44534.3,14844.77
15750,8,1783.0,2463.05,307.88
15752,7,1960.0,2626.6,375.23
15753,1,144.0,79.2,79.2
15754,3,199.0,458.57,152.86
15755,6,1427.0,2364.25,394.04
15756,4,241.0,528.01,132.0
15757,2,491.0,714.42,357.21
15758,1,47.0,205.25,205.25
15759,3,60.0,253.04,84.35
15762,2,251.0,583.75,291.88
15763,2,271.0,1086.92,543.46
15764,6,2050.0,3279.97,546.66
15766,1,170.0,315.06,315.06
15768,3,244.0,621.83,207.28
15769,26,29672.0,56252.72,2163.57
15773,1,311.0,635.68,635.68
15774,1,87.0,270.8,270.8
15775,1,68.0,104.9,104.9
15776,1,138.0,241.62,241.62
15777,4,378.0,1047.11,261.78
15780,3,220.0,475.28,158.43
15781,3,180.0,345.46,115.15
15782,3,864.0,2614.74,871.58
15783,1,212.0,246.3,246.3
15785,5,1612.0,2328.97,465.79
15786,3,3340.0,4919.0,1639.67
15787,3,534.0,933.26,311.09
15789,1,438.0,351.3,351.3
15790,1,113.0,218.75,218.75
15791,2,731.0,1612.69,806.35
15793,3,553.0,965.61,321.87
15795,1,581.0,610.01,610.01
15796,8,860.0,2708.61,338.58
15797,4,873.0,2207.4,551.85
15799,3,955.0,884.14,294.71
15800,2,332.0,696.89,348.45
15801,3,570.0,1063.95,354.65
15802,1,1.0,451.42,451.42
15803,1,290.0,415.82,415.82
15804,13,2565.0,4206.39,323.57
15805,17,3367.0,5488.18,322.83
15806,3,602.0,784.58,261.53
15807,3,430.0,903.9,301.3
15808,4,1305.0,3651.27,912.82
15809,5,301.0,515.77,103.15
15810,4,861.0,1391.98,348.0
15811,6,1071.0,2218.62,369.77
15812,5,922.0,1801.14,360.23
15813,2,603.0,1303.91,651.96
15814,4,1271.0,1945.33,486.33
15815,5,1856.0,2100.6,420.12
15819,4,1357.0,1905.45,476.36
15820,1,128.0,206.98,206.98
15821,2,202.0,570.96,285.48
15822,2,375.0,885.47,442.74
15823,1,1.0,15.0,15.0
15825,1,220.0,532.94,532.94
15826,3,963.0,1654.31,551.44
15827,14,882.0,1836.09,131.15
15829,2,996.0,636.14,318.07
15830,1,415.0,576.0,576.0
15831,3,1092.0,794.64,264.88
15832,1,465.0,836.79,836.79
15834,4,961.0,2225.15,556.29
15835,4,439.0,954.09,238.52
15836,1,26.0,137.37,137.37
15837,1,189.0,391.98,391.98
15838,19,18368.0,33643.08,1770.69
15839,3,675.0,1048.49,349.5
15840,2,396.0,355.56,177.78
15841,4,942.0,1224.06,306.02
15843,1,27.0,118.95,118.95
15844,1,134.0,130.74,130.74
15845,8,1926.0,3711.77,463.97
15847,2,449.0,389.27,194.64
15850,2,298.0,234.88,117.44
15852,2,48.0,160.71,80.36
15853,1,135.0,110.8,110.8
15854,12,926.0,2969.12,247.43
15855,5,470.0,712.24,142.45
15856,27,10866.0,16143.64,597.91
15857,1,308.0,297.0,297.0
15858,5,1163.0,1427.57,285.51
15860,8,437.0,965.16,120.65
15861,8,2528.0,3146.92,393.37
15862,4,585.0,832.88,208.22
15863,2,19.0,68.84,34.42
15864,6,1192.0,1936.32,322.72
15865,3,368.0,895.13,298.38
15866,1,124.0,211.89,211.89
15867,15,2052.0,3810.14,254.01
15869,2,175.0,149.64,74.82
15870,1,333.0,351.44,351.44
15872,2,187.0,316.25,158.13
15874,7,2534.0,4405.88,629.41
15877,2,368.0,490.33,245.17
15880,1,202.0,329.03,329.03
15881,5,260.0,501.39,100.28
15882,4,276.0,516.36,129.09
15883,2,223.0,396.48,198.24
15885,3,111.0,379.35,126.45
15886,1,147.0,181.09,181.09
15888,1,76.0,168.31,168.31
15889,2,206.0,420.07,210.04
15891,1,418.0,511.68,511.68
15894,2,164.0,258.25,129.13
15895,1,94.0,179.17,179.17
15897,2,223.0,208.59,104.3
15898,5,567.0,1383.83,276.77
15899,1,39.0,56.25,56.25
15900,1,216.0,337.28,337.28
15901,3,379.0,351.73,117.24
15903,7,2410.0,5126.76,732.39
15904,1,84.0,164.68,164.68
15906,7,544.0,1567.69,223.96
15907,3,478.0,882.72,294.24
15909,1,98.0,191.94,191.94
15910,8,1013.0,1228.88,153.61
15912,2,185.0,264.62,132.31
15916,8,752.0,1502.86,187.86
15917,1,42.0,123.1,123.1
15918,2,153.0,334.23,167.12
15919,2,385.0,525.69,262.85
15920,4,99.0,167.5,41.88
15921,1,162.0,323.03,323.03
15922,1,138.0,369.5,369.5
15923,1,122.0,127.08,127.08
15925,1,93.0,207.15,207.15
15930,1,139.0,426.63,426.63
15932,8,2325.0,2495.87,311.98
15933,3,885.0,1107.46,369.15
15935,2,115.0,416.86,208.43
15937,1,73.0,145.35,145.35
15938,5,240.0,404.58,80.92
15939,15,4728.0,6115.01,407.67
15940,1,4.0,35.8,35.8
15942,1,232.0,337.44,337.44
15944,1,50.0,325.1,325.1
15945,1,52.0,181.0,181.0
15947,1,898.0,1708.24,1708.24
15948,2,567.0,955.24,477.62
15949,2,284.0,364.72,182.36
15950,4,719.0,1744.71,436.18
15951,2,313.0,708.22,354.11
15952,4,391.0,781.91,195.48
15953,8,891.0,1657.28,207.16
15955,14,2135.0,4416.26,315.45
15957,1,211.0,428.89,428.89
15958,1,33.0,104.35,104.35
15963,2,298.0,470.76,235.38
15965,4,434.0,808.87,202.22
15967,2,205.0,397.68,198.84
15969,3,124.0,666.1,222.03
15970,1,116.0,314.1,314.1
15971,12,1717.0,4199.85,349.99
15973,1,106.0,307.82,307.82
15974,7,2262.0,3442.15,491.74
15975,1,243.0,371.01,371.01
15976,2,275.0,427.64,213.82
15977,2,1016.0,1054.73,527.37
15978,1,888.0,1098.78,1098.78
15980,3,1560.0,2398.86,799.62
15981,8,1866.0,3408.48,426.06
15983,4,886.0,1465.12,366.28
15984,10,1815.0,2780.63,278.06
15985,2,1086.0,1142.42,571.21
15986,1,268.0,168.12,168.12
15987,7,1533.0,1432.77,204.68
15988,1,180.0,156.78,156.78
15990,2,443.0,792.11,396.06
15992,1,17.0,41.99,41.99
15993,7,2037.0,2777.67,396.81
15994,1,173.0,414.27,414.27
15996,6,380.0,1032.58,172.1
15998,5,2032.0,3080.22,616.04
16000,3,5110.0,12393.7,4131.23
16003,5,1185.0,2735.37,547.07
16005,4,280.0,578.71,144.68
16006,1,84.0,101.4,101.4
16007,4,1388.0,1693.81,423.45
16008,3,323.0,478.78,159.59
16009,4,366.0,972.11,243.03
16010,3,202.0,392.4,130.8
16011,16,2035.0,3352.96,209.56
16012,3,799.0,1415.29,471.76
16013,47,15536.0,37130.6,790.01
16014,3,258.0,646.83,215.61
16015,3,907.0,704.55,234.85
16016,8,602.0,1465.51,183.19
16017,1,102.0,211.88,211.88
16018,2,190.0,408.9,204.45
16019,9,1733.0,3786.24,420.69
16020,3,487.0,851.01,283.67
16022,1,255.0,602.63,602.63
16023,3,358.0,719.81,239.94
16024,1,397.0,251.03,251.03
16025,1,338.0,439.66,439.66
16026,1,243.0,236.09,236.09
16027,6,1147.0,934.62,155.77
16029,63,40108.0,80850.84,1283.35
16030,1,283.0,331.24,331.24
16031,2,421.0,547.9,273.95
16033,20,3529.0,8778.82,438.94
16034,3,242.0,437.7,145.9
16036,2,716.0,758.92,379.46
16037,3,428.0,855.02,285.01
16038,3,244.0,471.78,157.26
16040,3,684.0,1313.55,437.85
16041,3,1584.0,3166.4,1055.47
16042,5,743.0,1177.47,235.49
16043,4,503.0,773.99,193.5
16045,4,897.0,1340.7,335.18
16048,2,144.0,256.44,128.22
16049,3,763.0,1074.81,358.27
16050,1,278.0,137.9,137.9
16052,1,282.0,362.06,362.06
16053,2,1793.0,1511.95,755.98
16054,1,380.0,783.9,783.9
16055,1,22.0,134.8,134.8
16056,1,345.0,650.75,650.75
16057,7,863.0,2263.12,323.3
16059,6,641.0,1453.16,242.19
16062,4,800.0,1153.62,288.41
16063,1,262.0,335.32,335.32
16065,1,228.0,367.14,367.14
16066,5,935.0,1521.04,304.21
16070,2,457.0,852.15,426.08
16071,1,180.0,326.24,326.24
16072,1,140.0,584.32,584.32
16073,1,48.0,122.4,122.4
16076,10,1435.0,2234.73,223.47
16078,1,16.0,79.2,79.2
16079,3,864.0,1352.0,450.67
16080,2,128.0,217.16,108.58
16081,5,1473.0,2799.42,559.88
16083,2,908.0,1317.62,658.81
16084,1,216.0,436.18,436.18
16085,5,636.0,981.51,196.3
16086,5,511.0,1121.39,224.28
16091,2,154.0,315.06,157.53
16092,3,628.0,817.86,272.62
16093,1,20.0,17.0,17.0
16094,4,647.0,1078.23,269.56
16096,1,155.0,320.62,320.62
16097,1,87.0,185.05,185.05
16098,7,613.0,2005.63,286.52
16099,3,434.0,731.9,243.97
16101,1,757.0,1290.7,1290.7
16102,3,942.0,1842.14,614.05
16103,6,558.0,1429.64,238.27
16104,1,122.0,298.21,298.21
16105,1,330.0,336.96,336.96
16106,1,74.0,108.38,108.38
16107,7,1176.0,3204.16,457.74
16108,1,615.0,842.5,842.5
16109,2,612.0,611.88,305.94
16110,3,720.0,1320.95,440.32
16112,4,574.0,195.74,48.94
16113,1,176.0,161.38,161.38
16114,1,43.0,135.75,135.75
16115,8,994.0,1660.88,207.61
16116,1,248.0,612.78,612.78
16117,1,130.0,232.21,232.21
16119,2,240.0,423.36,211.68
16120,4,878.0,1309.14,327.29
16121,2,576.0,854.66,427.33
16122,4,1128.0,684.42,171.11
16123,1,170.0,307.78,307.78
16124,1,48.0,249.0,249.0
16125,1,124.0,289.35,289.35
16126,4,2125.0,6287.77,1571.94
16127,1,323.0,656.25,656.25
16128,5,988.0,1880.22,376.04
16131,6,1802.0,3506.54,584.42
16133,33,8887.0,14589.04,442.09
16134,2,371.0,618.09,309.05
16135,1,209.0,517.55,517.55
16136,3,440.0,709.38,236.46
16139,3,330.0,635.41,211.8
16140,2,730.0,725.18,362.59
16141,1,238.0,620.4,620.4
16142,1,422.0,535.34,535.34
16143,6,919.0,2424.94,404.16
16144,1,16.0,175.2,175.2
16145,11,3123.0,3799.49,345.41
16146,3,427.0,734.13,244.71
16147,1,246.0,375.0,375.0
16148,1,72.0,76.32,76.32
16149,2,308.0,280.52,140.26
16150,5,1047.0,2053.02,410.6
16152,1,642.0,1829.04,1829.04
16153,5,1073.0,1824.23,364.85
16156,9,1273.0,3092.04,343.56
16157,3,347.0,656.69,218.9
16159,1,236.0,348.2,348.2
16160,2,1162.0,1025.44,512.72
16161,19,2583.0,5533.67,291.25
16162,1,4.0,37.4,37.4
16163,2,192.0,856.6,428.3
16164,3,433.0,822.48,274.16
16168,27,1892.0,3787.6,140.28
16169,4,1325.0,1822.97,455.74
16170,6,1770.0,1885.05,314.18
16171,1,24.0,73.2,73.2
16172,5,787.0,1140.21,228.04
16173,6,575.0,1418.32,236.39
16174,3,651.0,1009.55,336.52
16175,4,533.0,1037.59,259.4
16177,1,95.0,331.95,331.95
16178,1,94.0,197.9,197.9
16179,1,99.0,215.83,215.83
16180,8,5867.0,10254.18,1281.77
16181,1,152.0,305.54,305.54
16182,4,3791.0,6617.65,1654.41
16183,1,113.0,338.71,338.71
16184,6,561.0,1158.79,193.13
16185,2,260.0,529.41,264.71
16186,12,3020.0,4006.94,333.91
16187,15,5048.0,6911.44,460.76
16188,4,782.0,981.86,245.47
16189,2,134.0,215.48,107.74
16190,1,88.0,215.08,215.08
16191,13,3351.0,5180.52,398.5
16193,1,219.0,314.45,314.45
16198,1,128.0,400.68,400.68
16200,2,516.0,1068.87,534.44
16201,4,1286.0,1863.47,465.87
16202,1,191.0,365.27,365.27
16203,4,262.0,592.9,148.23
16204,1,218.0,384.18,384.18
16205,4,516.0,757.63,189.41
16206,4,272.0,537.06,134.27
16207,1,140.0,394.38,394.38
16208,2,333.0,664.26,332.13
16209,5,1179.0,2262.62,452.52
16210,18,7559.0,21086.3,1171.46
16211,1,154.0,547.02,547.02
16212,2,244.0,690.34,345.17
16213,1,48.0,159.0,159.0
16214,3,420.0,1062.75,354.25
16215,1,104.0,242.35,242.35
16216,1,254.0,914.93,914.93
16217,2,91.0,304.25,152.13
16218,7,2088.0,3084.68,440.67
16221,3,714.0,860.86,286.95
16222,1,325.0,773.55,773.55
16224,4,1116.0,1295.3,323.83
16225,5,493.0,1096.32,219.26
16226,3,192.0,255.12,85.04
16227,1,90.0,314.22,314.22
16229,2,318.0,1010.6,505.3
16230,2,365.0,542.03,271.02
16232,4,550.0,990.88,247.72
16233,3,174.0,536.68,178.89
16235,5,330.0,867.31,173.46
16236,1,184.0,432.2,432.2
16239,2,228.0,414.2,207.1
16240,2,1641.0,3718.8,1859.4
16241,13,1443.0,2590.31,199.25
16242,7,1969.0,3579.86,511.41
16243,2,110.0,409.1,204.55
16244,2,855.0,1522.75,761.38
16245,3,1014.0,1413.66,471.22
16247,1,182.0,114.56,114.56
16248,1,78.0,152.94,152.94
16249,5,950.0,1800.07,360.01
16250,2,208.0,389.44,194.72
16253,2,3233.0,3683.86,1841.93
16255,8,1767.0,2619.91,327.49
16256,1,581.0,752.43,752.43
16257,1,2.0,46.95,46.95
16258,5,2994.0,5203.51,1040.7
16260,1,311.0,1035.45,1035.45
16261,4,301.0,728.54,182.14
16265,9,2646.0,5447.0,605.22
16266,7,398.0,861.89,123.13
16268,2,533.0,667.65,333.83
16270,1,688.0,1141.24,1141.24
16271,5,1024.0,1404.64,280.93
16272,1,224.0,411.7,411.7
16274,1,153.0,351.75,351.75
16275,1,336.0,559.87,559.87
16276,1,420.0,810.6,810.6
16278,1,114.0,566.38,566.38
16279,3,1046.0,1502.78,500.93
16281,1,934.0,2062.06,2062.06
16282,1,114.0,168.3,168.3
16283,5,1236.0,1570.81,314.16
16284,2,535.0,812.68,406.34
16287,1,298.0,142.5,142.5
16292,1,191.0,302.25,302.25
16293,10,982.0,2248.99,224.9
16295,4,841.0,1328.55,332.14
16297,1,206.0,301.9,301.9
16298,3,198.0,598.2,199.4
16302,1,158.0,233.22,233.22
16303,3,2659.0,5360.63,1786.88
16305,1,256.0,361.22,361.22
16306,6,487.0,632.27,105.38
16308,4,8000.0,2560.0,640.0
16309,2,467.0,706.57,353.29
16311,2,394.0,616.26,308.13
16313,2,165.0,274.15,137.08
16315,1,75.0,226.37,226.37
16316,8,1484.0,2938.91,367.36
16317,3,890.0,1341.65,447.22
16318,1,199.0,328.15,328.15
16319,1,72.0,404.4,404.4
16320,2,732.0,1038.46,519.23
16321,5,135.0,373.65,74.73
16322,2,231.0,326.75,163.38
16323,1,50.0,207.5,207.5
16324,3,270.0,408.59,136.2
16325,3,194.0,594.24,198.08
16326,14,682.0,3039.22,217.09
16327,6,2560.0,3820.27,636.71
16330,3,147.0,251.91,83.97
16332,7,797.0,1582.8,226.11
16333,22,32184.0,26626.8,1210.31
16337,1,87.0,151.05,151.05
16338,1,94.0,214.8,214.8
16339,1,21.0,94.05,94.05
16340,1,486.0,534.31,534.31
16341,4,1398.0,1971.87,492.97
16342,4,157.0,322.41,80.6
16343,2,175.0,328.58,164.29
16344,1,18.0,101.1,101.1
16345,1,288.0,565.46,565.46
16347,2,341.0,847.45,423.73
16348,7,805.0,1415.65,202.24
16349,1,9.0,53.5,53.5
16350,4,545.0,1116.47,279.12
16351,1,90.0,153.9,153.9
16352,2,300.0,494.44,247.22
16353,23,2006.0,6675.71,290.25
16354,2,150.0,395.8,197.9
16356,3,93.0,211.77,70.59
16357,3,246.0,658.88,219.63
16358,4,1302.0,2027.5,506.88
16359,9,1183.0,1750.92,194.55
16360,6,2110.0,3450.41,575.07
16361,4,418.0,891.21,222.8
16362,5,340.0,709.99,142.0
16363,1,52.0,109.36,109.36
16364,2,279.0,705.79,352.9
16365,9,504.0,1540.42,171.16
16366,1,256.0,327.3,327.3
16367,2,643.0,800.67,400.34
16368,2,251.0,479.91,239.96
16369,3,1030.0,1545.41,515.14
16370,4,640.0,1301.91,325.48
16372,2,158.0,355.73,177.87
16374,2,237.0,466.73,233.37
16376,2,691.0,974.96,487.48
16377,1,1500.0,676.2,676.2
16378,3,267.0,362.95,120.98
16379,4,1410.0,2157.4,539.35
16380,1,1428.0,1743.15,1743.15
16383,2,467.0,643.76,321.88
16384,2,260.0,584.5,292.25
16385,3,258.0,554.86,184.95
16386,2,205.0,302.57,151.29
16387,1,44.0,94.36,94.36
16389,4,1242.0,1382.07,345.52
16392,1,201.0,217.89,217.89
16393,13,1573.0,3040.96,233.92
16394,5,2604.0,1555.34,311.07
16395,5,1472.0,1482.06,296.41
16398,2,758.0,1705.8,852.9
16399,2,263.0,408.02,204.01
16400,1,172.0,303.93,303.93
16401,12,3882.0,4098.32,341.53
16402,2,146.0,293.45,146.73
16403,1,114.0,177.5,177.5
16404,1,157.0,443.05,443.05
16405,2,187.0,167.25,83.63
16406,1,116.0,154.35,154.35
16407,10,1093.0,2079.68,207.97
16409,5,1304.0,2022.98,404.6
16411,2,131.0,211.7,105.85
16412,1,63.0,135.99,135.99
16413,1,148.0,262.2,262.2
16414,2,27.0,126.25,63.13
16415,1,178.0,200.27,200.27
16416,3,672.0,1051.4,350.47
16418,3,280.0,631.12,210.37
16419,6,428.0,958.71,159.79
16422,51,33704.0,34684.4,680.09
16423,1,230.0,346.12,346.12
16424,1,88.0,133.56,133.56
16425,1,199.0,302.7,302.7
16426,10,1215.0,1863.76,186.38
16427,2,156.0,241.06,120.53
16429,1,9.0,284.55,284.55
16430,1,103.0,300.85,300.85
16431,3,442.0,623.28,207.76
16432,1,276.0,287.4,287.4
16433,1,106.0,184.26,184.26
16434,7,760.0,1511.8,215.97
16438,5,463.0,798.35,159.67
16440,5,2018.0,3640.67,728.13
16441,2,173.0,381.2,190.6
16442,3,443.0,609.3,203.1
16444,4,407.0,654.67,163.67
16445,1,111.0,230.51,230.51
16446,2,80997.0,168472.5,84236.25
16447,1,221.0,255.91,255.91
16448,1,76.0,182.99,182.99
16449,2,367.0,707.69,353.85
16450,1,200.0,311.92,311.92
16451,1,120.0,266.97,266.97
16454,2,3.0,6.9,3.45
16455,7,988.0,1841.18,263.03
16456,5,1147.0,2158.18,431.64
16457,1,140.0,208.36,208.36
16458,18,2154.0,3482.74,193.49
16460,3,876.0,811.23,270.41
16461,1,48.0,142.92,142.92
16462,3,16.0,136.0,45.33
16463,4,1163.0,1422.4,355.6
16464,3,952.0,1298.66,432.89
16466,7,785.0,1595.96,227.99
16468,1,31.0,74.9,74.9
16469,4,260.0,625.42,156.36
16470,4,522.0,752.77,188.19
16471,1,141.0,223.95,223.95
16473,3,196.0,316.11,105.37
16474,7,909.0,1810.65,258.66
16475,4,319.0,544.3,136.08
16477,7,1415.0,2494.46,356.35
16478,3,224.0,331.0,110.33
16479,2,102.0,300.83,150.42
16480,1,455.0,769.29,769.29
16482,1,346.0,220.62,220.62
16483,1,44.0,139.35,139.35
16484,2,200.0,404.3,202.15
16485,1,235.0,363.65,363.65
16488,3,728.0,498.8,166.27
16491,1,478.0,731.5,731.5
16493,4,1164.0,1351.63,337.91
16494,1,675.0,826.53,826.53
16495,3,328.0,648.26,216.09
16496,3,1111.0,1599.52,533.17
16497,6,1396.0,2965.69,494.28
16498,2,45.0,100.97,50.49
16499,2,127.0,365.45,182.73
16500,6,123.0,400.86,66.81
16503,4,569.0,1431.93,357.98
16504,1,510.0,465.88,465.88
16505,1,576.0,777.6,777.6
16506,2,42.0,90.3,45.15
16509,1,64.0,363.7,363.7
16510,1,92.0,248.1,248.1
16511,3,405.0,918.33,306.11
16513,4,407.0,874.59,218.65
16515,5,826.0,1624.14,324.83
16516,1,58.0,101.7,101.7
16517,1,96.0,162.7,162.7
16518,2,327.0,484.32,242.16
16519,2,54.0,215.08,107.54
16520,3,558.0,1046.57,348.86
16523,21,4265.0,9418.47,448.5
16525,26,7397.0,13027.45,501.06
16526,1,106.0,290.36,290.36
16527,1,106.0,228.06,228.06
16528,1,171.0,244.41,244.41
16529,1,198.0,455.25,455.25
16531,7,915.0,1244.59,177.8
16532,3,2016.0,6748.8,2249.6
16533,3,611.0,1082.81,360.94
16535,1,356.0,593.75,593.75
16536,1,250.0,548.12,548.12
16539,4,477.0,1388.81,347.2
16542,1,46.0,119.62,119.62
16545,1,78.0,339.3,339.3
16546,2,549.0,787.15,393.58
16549,10,2294.0,4034.9,403.49
16550,5,1540.0,2298.97,459.79
16551,3,970.0,922.12,307.37
16552,2,219.0,379.73,189.87
16553,12,4600.0,5719.82,476.65
16554,3,402.0,837.1,279.03
16555,2,175.0,285.89,142.95
16556,7,1890.0,3313.79,473.4
16557,2,111.0,281.85,140.93
16558,20,5377.0,8338.49,416.92
16560,2,500.0,841.41,420.71
16561,2,244.0,511.12,255.56
16563,1,486.0,1077.74,1077.74
16565,1,46.0,173.7,173.7
16566,5,362.0,614.66,122.93
16567,2,996.0,865.6,432.8
16569,1,93.0,124.2,124.2
16570,10,2112.0,3738.4,373.84
16571,3,1239.0,1421.69,473.9
16572,3,532.0,1009.6,336.53
16573,2,360.0,663.61,331.81
16574,1,416.0,451.44,451.44
16581,1,134.0,105.84,105.84
16582,1,164.0,313.62,313.62
16583,1,111.0,233.45,233.45
16584,2,646.0,936.08,468.04
16586,1,95.0,463.95,463.95
16587,1,71.0,225.15,225.15
16589,3,368.0,459.24,153.08
16591,1,41.0,213.5,213.5
16592,16,2927.0,4113.68,257.11
16593,3,116.0,330.03,110.01
16594,1,64.0,181.09,181.09
16595,1,335.0,360.16,360.16
16596,2,97.0,250.15,125.08
16597,1,184.0,90.04,90.04
16598,1,73.0,145.05,145.05
16600,6,1145.0,813.52,135.59
16601,1,133.0,242.7,242.7
16602,1,336.0,528.08,528.08
16603,2,480.0,482.47,241.24
16607,14,2859.0,3347.71,239.12
16609,7,2420.0,5493.46,784.78
16610,1,66.0,75.66,75.66
16611,1,47.0,129.49,129.49
16612,4,506.0,1187.66,296.92
16613,1,293.0,618.59,618.59
16614,1,223.0,506.19,506.19
16616,2,370.0,500.42,250.21
16617,1,91.0,151.85,151.85
16618,5,1363.0,2647.59,529.52
16619,1,133.0,226.21,226.21
16620,2,88.0,178.96,89.48
16621,4,302.0,813.48,203.37
16623,1,39.0,129.45,129.45
16624,2,488.0,810.57,405.29
16625,1,164.0,333.08,333.08
16626,17,2690.0,4413.1,259.59
16627,1,162.0,322.8,322.8
16628,5,1205.0,2188.05,437.61
16629,2,489.0,408.63,204.32
16633,6,1138.0,2883.1,480.52
16634,2,82.0,217.9,108.95
16637,4,927.0,1154.47,288.62
16638,10,1255.0,1680.72,168.07
16639,3,510.0,1257.51,419.17
16641,1,256.0,231.1,231.1
16642,2,479.0,688.33,344.17
16643,1,269.0,487.51,487.51
16644,2,826.0,833.78,416.89
16647,2,146.0,214.06,107.03
16648,1,281.0,290.66,290.66
16650,1,372.0,518.42,518.42
16652,7,3283.0,6773.97,967.71
16653,2,733.0,1212.66,606.33
16654,4,282.0,601.27,150.32
16655,6,2363.0,3789.52,631.59
16656,15,8894.0,8625.8,575.05
